| ROTPOSN | ROTPOSN end | accel age (s) |   bad |                      begin | duration (s) |                        end | nbars |     status | xaccels | yaccels |
|  -90.05 |      -90.05 |         0.035 | False | 2020-08-14 00:24:30.491000 |        1.551 | 2020-08-14 00:24:32.042000 |     0 |       Idle |    2854 |       0 |
|  -90.05 |      -90.05 |         0.125 | False | 2020-08-14 00:24:32.042000 |         0.09 | 2020-08-14 00:24:32.132000 |     0 |       Idle |    2854 |       0 |
|  -90.05 |      -258.0 |       426.861 | False | 2020-08-14 00:24:32.132000 |      426.736 | 2020-08-14 00:31:38.868000 |     0 |      Setup |    2854 |    4822 |
|  -258.0 |     -339.96 |       998.484 | False | 2020-08-14 00:31:38.868000 |      571.623 | 2020-08-14 00:41:10.491000 |     0 |      Setup |    2854 |    4822 |
| -339.96 |     -339.61 |      1002.129 | False | 2020-08-14 00:41:10.491000 |        3.645 | 2020-08-14 00:41:14.136000 |     0 |      Setup |    2854 |    4822 |
| -339.61 |     -316.66 |      1023.105 | False | 2020-08-14 00:41:14.136000 |       20.976 | 2020-08-14 00:41:35.112000 |     0 |       Idle |    2854 |    4822 |
| -316.66 |      -258.0 |         0.026 | False | 2020-08-14 00:41:35.112000 |       49.076 | 2020-08-14 00:42:24.188000 |     9 |     Moving |    5545 |    5428 |
|  -258.0 |      -258.0 |      4735.967 | False | 2020-08-14 00:42:24.188000 |     4735.941 | 2020-08-14 02:01:20.129000 |     0 |       Idle |    5545 |    5428 |
|  -258.0 |      -258.0 |      4758.776 | False | 2020-08-14 02:01:20.129000 |       22.809 | 2020-08-14 02:01:42.938000 |     0 |      Setup |    5545 |    5428 |
|  -258.0 |      -258.0 |      4779.738 | False | 2020-08-14 02:01:42.938000 |       20.962 | 2020-08-14 02:02:03.900000 |     0 |       Idle |    5545 |    5428 |
|  -258.0 |      -258.0 |      4802.593 | False | 2020-08-14 02:02:03.900000 |       22.855 | 2020-08-14 02:02:26.755000 |     0 |      Setup |    5545 |    5428 |
|  -258.0 |      -258.0 |      4854.372 | False | 2020-08-14 02:02:26.755000 |       51.779 | 2020-08-14 02:03:18.534000 |     0 |       Idle |    5545 |    5428 |
|  -258.0 |      -258.0 |         0.024 | False | 2020-08-14 02:03:18.534000 |        7.517 | 2020-08-14 02:03:26.051000 |    92 |     Moving |    5785 |    4487 |
|  -258.0 |     -258.04 |       503.857 | False | 2020-08-14 02:03:26.051000 |      503.833 | 2020-08-14 02:11:49.884000 |     0 |       Idle |    5785 |    4487 |
| -258.04 |     -258.04 |        507.85 | False | 2020-08-14 02:11:49.884000 |        3.993 | 2020-08-14 02:11:53.877000 |     0 |      Setup |    5785 |    4487 |
| -258.04 |     -258.04 |       528.921 | False | 2020-08-14 02:11:53.877000 |       21.071 | 2020-08-14 02:12:14.948000 |     0 |       Idle |    5785 |    4487 |
| -258.04 |     -258.04 |         0.026 | False | 2020-08-14 02:12:14.948000 |      143.544 | 2020-08-14 02:14:38.492000 |    10 |     Moving |    5820 |    4360 |
| -258.04 |     -258.64 |       5631.17 | False | 2020-08-14 02:14:38.492000 |     5631.144 | 2020-08-14 03:48:29.636000 |     0 |       Idle |    5820 |    4360 |
| -258.64 |     -285.65 |      5653.801 | False | 2020-08-14 03:48:29.636000 |       22.631 | 2020-08-14 03:48:52.267000 |     0 |      Setup |    5820 |    4360 |
| -285.65 |     -312.61 |      5672.354 | False | 2020-08-14 03:48:52.267000 |       18.553 | 2020-08-14 03:49:10.820000 |     0 |       Idle |    5820 |    4360 |
| -312.61 |      -353.0 |         0.076 | False | 2020-08-14 03:49:10.820000 |      327.023 | 2020-08-14 03:54:37.843000 |    92 |     Moving |    3302 |    3828 |
|  -353.0 |     -352.89 |       217.342 | False | 2020-08-14 03:54:37.843000 |      217.266 | 2020-08-14 03:58:15.109000 |     0 |       Idle |    3302 |    3828 |
| -352.89 |     -352.88 |       221.518 | False | 2020-08-14 03:58:15.109000 |        4.176 | 2020-08-14 03:58:19.285000 |     0 |      Setup |    3302 |    3828 |
| -352.88 |     -352.89 |       240.379 | False | 2020-08-14 03:58:19.285000 |       18.861 | 2020-08-14 03:58:38.146000 |     0 |       Idle |    3302 |    3828 |
| -352.89 |     -352.88 |         0.025 | False | 2020-08-14 03:58:38.146000 |      105.965 | 2020-08-14 04:00:24.111000 |    10 |     Moving |    3253 |    3814 |
| -352.88 |     -352.89 |      2013.158 | False | 2020-08-14 04:00:24.111000 |     2013.133 | 2020-08-14 04:33:57.244000 |     0 |       Idle |    3253 |    3814 |
| -352.89 |     -352.88 |      2017.289 | False | 2020-08-14 04:33:57.244000 |        4.131 | 2020-08-14 04:34:01.375000 |     0 |      Setup |    3253 |    3814 |
| -352.88 |     -352.88 |      2062.396 | False | 2020-08-14 04:34:01.375000 |       45.107 | 2020-08-14 04:34:46.482000 |     0 |       Idle |    3253 |    3814 |
| -352.88 |     -352.89 |         0.026 | False | 2020-08-14 04:34:46.482000 |      106.139 | 2020-08-14 04:36:32.621000 |    10 |     Moving |    2953 |    3743 |
| -352.89 |     -352.88 |       145.647 | False | 2020-08-14 04:36:32.621000 |      145.621 | 2020-08-14 04:38:58.242000 |     0 |       Idle |    2953 |    3743 |
| -352.88 |     -352.88 |       149.469 | False | 2020-08-14 04:38:58.242000 |        3.822 | 2020-08-14 04:39:02.064000 |     0 |      Setup |    2953 |    3743 |
| -352.88 |     -352.88 |       150.547 | False | 2020-08-14 04:39:02.064000 |        1.078 | 2020-08-14 04:39:03.142000 |     0 |       Idle |    2953 |    3743 |
| -352.88 |     -352.88 |         0.028 | False | 2020-08-14 04:39:03.142000 |       106.26 | 2020-08-14 04:40:49.402000 |    10 |     Moving |    2921 |    3735 |
| -352.88 |     -352.88 |         14.25 | False | 2020-08-14 04:40:49.402000 |       14.222 | 2020-08-14 04:41:03.624000 |     0 |       Idle |    2921 |    3735 |
| -352.88 |     -352.88 |         0.023 | False | 2020-08-14 04:41:03.624000 |        7.385 | 2020-08-14 04:41:11.009000 |     0 |     Moving |    2919 |    3735 |
| -352.88 |     -352.89 |        41.704 | False | 2020-08-14 04:41:11.009000 |       41.681 | 2020-08-14 04:41:52.690000 |     0 |       Idle |    2919 |    3735 |
| -352.89 |     -352.88 |         0.023 | False | 2020-08-14 04:41:52.690000 |         7.56 | 2020-08-14 04:42:00.250000 |     0 |     Moving |    2913 |    3733 |
| -352.88 |     -352.88 |       966.044 | False | 2020-08-14 04:42:00.250000 |      966.021 | 2020-08-14 04:58:06.271000 |     0 |       Idle |    2913 |    3733 |
| -352.88 |     -352.88 |       970.374 | False | 2020-08-14 04:58:06.271000 |         4.33 | 2020-08-14 04:58:10.601000 |     0 |      Setup |    2913 |    3733 |
| -352.88 |     -352.89 |       987.407 | False | 2020-08-14 04:58:10.601000 |       17.033 | 2020-08-14 04:58:27.634000 |     0 |       Idle |    2913 |    3733 |
| -352.89 |     -352.88 |         0.027 | False | 2020-08-14 04:58:27.634000 |       80.152 | 2020-08-14 04:59:47.786000 |    14 |     Moving |    3377 |    4036 |
| -352.88 |       -90.0 |      1288.378 | False | 2020-08-14 04:59:47.786000 |     1288.351 | 2020-08-14 05:21:16.137000 |     0 |       Idle |    3377 |    4036 |
|   -90.0 |       -90.0 |      1310.947 | False | 2020-08-14 05:21:16.137000 |       22.569 | 2020-08-14 05:21:38.706000 |     0 |      Setup |    3377 |    4036 |
|   -90.0 |       -90.0 |      1312.626 | False | 2020-08-14 05:21:38.706000 |        1.679 | 2020-08-14 05:21:40.385000 |     0 |       Idle |    3377 |    4036 |
|   -90.0 |      -90.02 |         0.107 | False | 2020-08-14 05:21:40.385000 |      317.792 | 2020-08-14 05:26:58.177000 |    92 |     Moving |    2854 |    4819 |
|  -90.02 |      -90.02 |        1075.0 | False | 2020-08-14 05:26:58.177000 |     1074.893 | 2020-08-14 05:44:53.070000 |     0 |       Idle |    2854 |    4819 |
|  -90.02 |      -90.02 |      1097.793 | False | 2020-08-14 05:44:53.070000 |       22.793 | 2020-08-14 05:45:15.863000 |     0 |      Setup |    2854 |    4819 |
|  -90.02 |      -90.02 |      1099.273 | False | 2020-08-14 05:45:15.863000 |         1.48 | 2020-08-14 05:45:17.343000 |     0 |       Idle |    2854 |    4819 |
|  -90.02 |      -90.02 |      1414.731 | False | 2020-08-14 05:45:17.343000 |      315.458 | 2020-08-14 05:50:32.801000 |    92 |     Moving |    2854 |    4818 |
|  -90.02 |      -90.02 |      2525.203 | False | 2020-08-14 05:50:32.801000 |     1110.472 | 2020-08-14 06:09:03.273000 |     0 |       Idle |    2854 |    4818 |
|  -90.02 |      -90.02 |      2529.318 | False | 2020-08-14 06:09:03.273000 |        4.115 | 2020-08-14 06:09:07.388000 |     0 |      Setup |    2854 |    4818 |
|  -90.02 |      -90.02 |      2530.595 | False | 2020-08-14 06:09:07.388000 |        1.277 | 2020-08-14 06:09:08.665000 |     0 |       Idle |    2854 |    4818 |
|  -90.02 |      -90.02 |      2611.132 | False | 2020-08-14 06:09:08.665000 |       80.537 | 2020-08-14 06:10:29.202000 |    14 |     Moving |    2854 |    4818 |
|  -90.02 |      -180.0 |         0.032 | False | 2020-08-14 06:10:29.202000 |    18399.474 | 2020-08-14 11:17:08.676000 |     0 |       Idle |       0 |    4818 |
|  -180.0 |      -180.0 |         0.115 |  True | 2020-08-14 11:17:08.676000 |        0.083 | 2020-08-14 11:17:08.759000 |     0 |      Error |       0 |    4818 |
|   -90.0 |       -90.0 |         0.035 | False | 2020-09-01 18:29:25.774000 |         1.62 | 2020-09-01 18:29:27.394000 |     0 |       Idle |    2855 |       0 |
|   -90.0 |       -90.0 |         0.126 | False | 2020-09-01 18:29:27.394000 |        0.091 | 2020-09-01 18:29:27.485000 |     0 |       Idle |    2855 |       0 |
|   -90.0 |      -278.0 |     32535.716 | False | 2020-09-01 18:29:27.485000 |     32535.59 | 2020-09-02 03:31:43.075000 |     0 |      Setup |    2855 |    4818 |
|  -278.0 |      -278.0 |     33179.921 | False | 2020-09-02 03:31:43.075000 |      644.205 | 2020-09-02 03:42:27.280000 |     0 |      Setup |    2855 |    4818 |
|  -278.0 |      -278.0 |     33185.067 | False | 2020-09-02 03:42:27.280000 |        5.146 | 2020-09-02 03:42:32.426000 |     0 |      Setup |    2855 |    4818 |
|  -278.0 |      -278.0 |     33211.569 | False | 2020-09-02 03:42:32.426000 |       26.502 | 2020-09-02 03:42:58.928000 |     0 |       Idle |    2855 |    4818 |
|  -278.0 |      -278.0 |         0.025 | False | 2020-09-02 03:42:58.928000 |       88.866 | 2020-09-02 03:44:27.794000 |    14 |     Moving |    6108 |    5069 |
|  -278.0 |      -278.0 |       554.929 | False | 2020-09-02 03:44:27.794000 |      554.904 | 2020-09-02 03:53:42.698000 |     0 |       Idle |    6108 |    5069 |
|  -278.0 |      -278.0 |       559.309 | False | 2020-09-02 03:53:42.698000 |         4.38 | 2020-09-02 03:53:47.078000 |     0 |      Setup |    6108 |    5069 |
|  -278.0 |      -278.0 |       577.272 | False | 2020-09-02 03:53:47.078000 |       17.963 | 2020-09-02 03:54:05.041000 |     0 |       Idle |    6108 |    5069 |
|  -278.0 |      -278.0 |         0.027 | False | 2020-09-02 03:54:05.041000 |       178.83 | 2020-09-02 03:57:03.871000 |    12 |     Moving |    6093 |    4916 |
|  -278.0 |      -278.0 |      5415.813 | False | 2020-09-02 03:57:03.871000 |     5415.786 | 2020-09-02 05:27:19.657000 |     0 |       Idle |    6093 |    4916 |
|  -278.0 |     -278.34 |      5419.947 | False | 2020-09-02 05:27:19.657000 |        4.134 | 2020-09-02 05:27:23.791000 |     0 |      Setup |    6093 |    4916 |
| -278.34 |     -122.32 |      5530.804 | False | 2020-09-02 05:27:23.791000 |      110.857 | 2020-09-02 05:29:14.648000 |     0 |       Idle |    6093 |    4916 |
| -122.32 |      -13.01 |         0.025 | False | 2020-09-02 05:29:14.648000 |       72.763 | 2020-09-02 05:30:27.411000 |    14 |     Moving |    4107 |    4059 |
|     0.0 |         0.0 |         0.034 |  True | 2020-09-03 18:24:25.393000 |        1.585 | 2020-09-03 18:24:26.978000 |     0 |       Idle |    2857 |       0 |
|     0.0 |         0.0 |         0.122 |  True | 2020-09-03 18:24:26.978000 |        0.088 | 2020-09-03 18:24:27.066000 |     0 |       Idle |    2857 |       0 |
|     0.0 |       -90.0 |     12949.618 |  True | 2020-09-03 18:24:27.066000 |    12949.496 | 2020-09-03 22:00:16.562000 |     0 |      Setup |    2857 |    4819 |
|   -90.0 |       -90.0 |         0.125 | False | 2020-09-09 18:08:12.566000 |        2.027 | 2020-09-09 18:08:14.593000 |     0 |       Idle |    2854 |       0 |
|   -90.0 |       -90.0 |          0.09 | False | 2020-09-09 18:08:14.593000 |      287.632 | 2020-09-09 18:13:02.225000 |     0 |      Setup |    3820 |    4835 |
|   -90.0 |       -90.0 |      1382.897 | False | 2020-09-09 18:13:02.225000 |     1382.807 | 2020-09-09 18:36:05.032000 |     0 |       Idle |    3820 |    4835 |
|   -90.0 |       -90.0 |      1408.068 | False | 2020-09-09 18:36:05.032000 |       25.171 | 2020-09-09 18:36:30.203000 |     0 |      Setup |    3820 |    4835 |
|   -90.0 |       -90.0 |      1443.519 | False | 2020-09-09 18:36:30.203000 |       35.451 | 2020-09-09 18:37:05.654000 |     0 |       Idle |    3820 |    4835 |
|   -90.0 |       -90.0 |         0.083 | False | 2020-09-09 18:37:05.654000 |      324.711 | 2020-09-09 18:42:30.365000 |    92 |     Moving |    3913 |    4838 |
|   -90.0 |       -75.0 |        430.49 | False | 2020-09-09 18:42:30.365000 |      430.407 | 2020-09-09 18:49:40.772000 |     0 |       Idle |    3913 |    4838 |
|   -75.0 |       -75.0 |      1207.787 | False | 2020-09-09 18:49:40.772000 |      777.297 | 2020-09-09 19:02:38.069000 |     0 |      Setup |    3913 |    4838 |
|   -75.0 |       -75.0 |      1212.758 | False | 2020-09-09 19:02:38.069000 |        4.971 | 2020-09-09 19:02:43.040000 |     0 |      Setup |    3913 |    4838 |
|   -75.0 |       -75.0 |       1227.16 | False | 2020-09-09 19:02:43.040000 |       14.402 | 2020-09-09 19:02:57.442000 |     0 |       Idle |    3913 |    4838 |
|   -75.0 |       -75.0 |         0.034 | False | 2020-09-09 19:02:57.442000 |       67.516 | 2020-09-09 19:04:04.958000 |    15 |     Moving |    5897 |    5217 |
|   -75.0 |       -75.0 |       346.319 | False | 2020-09-09 19:04:04.958000 |      346.285 | 2020-09-09 19:09:51.243000 |     0 |       Idle |    5897 |    5217 |
|   -75.0 |       -75.0 |       350.375 | False | 2020-09-09 19:09:51.243000 |        4.056 | 2020-09-09 19:09:55.299000 |     0 |      Setup |    5897 |    5217 |
|   -75.0 |       -75.0 |       360.288 | False | 2020-09-09 19:09:55.299000 |        9.913 | 2020-09-09 19:10:05.212000 |     0 |       Idle |    5897 |    5217 |
|   -75.0 |       -75.0 |         0.034 | False | 2020-09-09 19:10:05.212000 |       91.093 | 2020-09-09 19:11:36.305000 |    10 |     Moving |    5869 |    5303 |
|   -75.0 |       -75.0 |      5611.509 | False | 2020-09-09 19:11:36.305000 |     5611.475 | 2020-09-09 20:45:07.780000 |     0 |       Idle |    5869 |    5303 |
|   -75.0 |       -75.0 |      5634.221 | False | 2020-09-09 20:45:07.780000 |       22.712 | 2020-09-09 20:45:30.492000 |     0 |      Setup |    5869 |    5303 |
|   -75.0 |       -75.0 |      5645.889 | False | 2020-09-09 20:45:30.492000 |       11.668 | 2020-09-09 20:45:42.160000 |     0 |       Idle |    5869 |    5303 |
|   -75.0 |       -75.0 |         0.072 | False | 2020-09-09 20:45:42.160000 |      124.447 | 2020-09-09 20:47:46.607000 |    92 |     Moving |    5363 |    6330 |
|   -75.0 |       -95.0 |      2789.584 | False | 2020-09-09 20:47:46.607000 |     2789.512 | 2020-09-09 21:34:16.119000 |     0 |       Idle |    5363 |    6330 |
|   -95.0 |       -95.0 |      2793.739 | False | 2020-09-09 21:34:16.119000 |        4.155 | 2020-09-09 21:34:20.274000 |     0 |      Setup |    5363 |    6330 |
|   -95.0 |       -95.0 |      2798.222 | False | 2020-09-09 21:34:20.274000 |        4.483 | 2020-09-09 21:34:24.757000 |     0 |       Idle |    5363 |    6330 |
|   -95.0 |      -95.08 |         0.028 | False | 2020-09-09 21:34:24.757000 |       92.908 | 2020-09-09 21:35:57.665000 |    10 |     Moving |    5654 |    6606 |
|  -95.08 |      -74.97 |       259.668 | False | 2020-09-09 21:35:57.665000 |       259.64 | 2020-09-09 21:40:17.305000 |     0 |       Idle |    5654 |    6606 |
|  -74.97 |      -74.97 |       263.638 | False | 2020-09-09 21:40:17.305000 |         3.97 | 2020-09-09 21:40:21.275000 |     0 |      Setup |    5654 |    6606 |
|  -74.97 |      -74.97 |       299.153 | False | 2020-09-09 21:40:21.275000 |       35.515 | 2020-09-09 21:40:56.790000 |     0 |       Idle |    5654 |    6606 |
|  -74.97 |      -74.97 |         0.027 | False | 2020-09-09 21:40:56.790000 |       91.913 | 2020-09-09 21:42:28.703000 |    10 |     Moving |    4976 |    6800 |
|  -74.97 |     -108.13 |      5420.297 | False | 2020-09-09 21:42:28.703000 |      5420.27 | 2020-09-09 23:12:48.973000 |     0 |       Idle |    4976 |    6800 |
| -108.13 |      -78.36 |      5442.717 | False | 2020-09-09 23:12:48.973000 |        22.42 | 2020-09-09 23:13:11.393000 |     0 |      Setup |    4976 |    6800 |
|  -78.36 |      -65.25 |      5465.895 | False | 2020-09-09 23:13:11.393000 |       23.178 | 2020-09-09 23:13:34.571000 |     0 |       Idle |    4976 |    6800 |
|  -65.25 |         0.0 |         0.079 | False | 2020-09-09 23:13:34.571000 |      314.657 | 2020-09-09 23:18:49.228000 |    92 |     Moving |    3734 |    3103 |
|     0.0 |       25.04 |       412.978 |  True | 2020-09-09 23:18:49.228000 |      412.899 | 2020-09-09 23:25:42.127000 |     0 |       Idle |    3734 |    3103 |
|   25.04 |       25.04 |       417.118 | False | 2020-09-09 23:25:42.127000 |         4.14 | 2020-09-09 23:25:46.267000 |     0 |      Setup |    3734 |    3103 |
|   25.04 |       25.04 |       433.424 | False | 2020-09-09 23:25:46.267000 |       16.306 | 2020-09-09 23:26:02.573000 |     0 |       Idle |    3734 |    3103 |
|   25.04 |       25.04 |         0.035 | False | 2020-09-09 23:26:02.573000 |       81.375 | 2020-09-09 23:27:23.948000 |    10 |     Moving |    4524 |    2724 |
|   25.04 |       25.04 |      4434.292 | False | 2020-09-09 23:27:23.948000 |     4434.257 | 2020-09-10 00:41:18.205000 |     0 |       Idle |    4524 |    2724 |
|   25.04 |       25.04 |       4458.08 | False | 2020-09-10 00:41:18.205000 |       23.788 | 2020-09-10 00:41:41.993000 |     0 |      Setup |    4524 |    2724 |
|   25.04 |       -17.0 |      4604.681 | False | 2020-09-10 00:41:41.993000 |      146.601 | 2020-09-10 00:44:08.594000 |     0 |       Idle |    4524 |    2724 |
